"archetype","read_month","read_type_of_day","read_hh","n_puprn","elec_imp_mean","elec_imp_50th","elec_imp_75th","elec_imp_25th","elec_imp_90th","elec_imp_10th","month","n_days","mean.year","p50th.year","p10th.year","p25th.year","p75th.year","p90th.year","kwh.mean","kwh.50th","kwh.10th","kwh.25th","kwh.75th","kwh.90th","persona"
"D","may","weekday",43,80,"0.0000677","0.0000623","0.0000851","0.0000499","0.0000976","0.0000388",5,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.145101447235,0.133527624265,0.08316006134,0.106950697445,0.182394876805,0.20918613368,"P1"
"D","may","weekday",44,80,"0.0000644","0.0000591","0.0000766","0.0000486","0.0000984","0.0000345",5,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.13802855542,0.126669062505,0.073943868975,0.10416440673,0.16417682213,0.21090077412,"P1"
"D","may","weekday",45,80,"0.000058","0.0000579","0.0000665","0.0000431","0.0000859","0.0000356",5,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.1243114319,0.124097101845,0.07630149958,0.092376253705,0.142529486575,0.184109517245,"P1"
"D","may","weekday",46,80,"0.0000544","0.0000545","0.0000646","0.0000402","0.0000839","0.0000291",5,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.11659554992,0.116809879975,0.062370046005,0.08616068211,0.13845721553,0.179822916145,"P1"
"D","may","weekday",47,80,"0.0000501","0.0000489","0.0000609","0.0000345","0.0000794","0.0000243",5,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.107379357555,0.104807396895,0.052082203365,0.073943868975,0.130527003495,0.17017806367,"P1"
"D","may","weekday",48,80,"0.0000453","0.0000442","0.0000552","0.0000278","0.0000669","0.0000242",5,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.097091514915,0.09473388431,0.05186787331,0.05958375529,0.11831019036,0.143386806795,"P1"
"D","may","weekend",1,80,"0.0000455","0.0000405","0.0000544","0.0000311","0.0000671","0.0000226",5,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.097520175025,0.086803672275,0.04843859243,0.066656647105,0.11659554992,0.143815466905,"P1"
"D","may","weekend",2,80,"0.0000431","0.0000404","0.0000492","0.0000285","0.0000591","0.0000217",5,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.092376253705,0.08658934222,0.046509621935,0.061084065675,0.10545038706,0.126669062505,"P1"
"D","may","weekend",3,80,"0.0000376","0.0000344","0.0000477","0.0000241","0.000061","0.0000205",5,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.08058810068,0.07372953892,0.043937661275,0.051653543255,0.102235436235,0.13074133355,"P1"
"D","may","weekend",4,80,"0.0000341","0.0000302","0.0000446","0.0000246","0.0000507","0.0000184",5,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.073086548755,0.06472767661,0.03943673012,0.05272519353,0.09559120453,0.108665337885,"P1"
"D","may","weekend",5,80,"0.0000334","0.00003","0.0000405","0.0000226","0.0000484","0.0000182",5,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.07158623837,0.0642990165,0.03900807001,0.04843859243,0.086803672275,0.10373574662,"P1"
"D","may","weekend",6,80,"0.0000332","0.0000286","0.0000387","0.0000233","0.0000445","0.000018",5,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.07115757826,0.06129839573,0.0385794099,0.049938902815,0.082945731285,0.095376874475,"P1"
"D","may","weekend",7,80,"0.0000324","0.0000288","0.0000386","0.0000231","0.0000461","0.0000159",5,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.06944293782,0.06172705584,0.034078478745,0.049510242705,0.08273140123,0.098806155355,"P1"
"D","may","weekend",8,80,"0.0000301","0.000028","0.0000372","0.0000223","0.0000446","0.0000195",5,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.064513346555,0.0600124154,0.041794360725,0.047795602265,0.07973078046,0.09559120453,"P1"
"D","may","weekend",9,80,"0.0000295","0.0000272","0.0000362","0.0000221","0.0000453","0.0000159",5,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.063227366225,0.05829777496,0.034078478745,0.047366942155,0.07758747991,0.097091514915,"P1"
"D","may","weekend",10,80,"0.0000304","0.0000285","0.0000377","0.0000224","0.0000451","0.0000152",5,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.06515633672,0.061084065675,0.03257816836,0.04800993232,0.080802430735,0.096662854805,"P1"
"D","may","weekend",11,80,"0.000032","0.0000288","0.0000383","0.0000226","0.0000473","0.0000148",5,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.0685856176,0.06172705584,0.03172084814,0.04843859243,0.082088411065,0.101378116015,"P1"
"D","may","weekend",12,80,"0.0000327","0.0000304","0.0000374","0.0000233","0.0000493","0.0000147",5,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.070085927985,0.06515633672,0.031506518085,0.049938902815,0.08015944057,0.105664717115,"P1"
"D","may","weekend",13,80,"0.0000358","0.0000312","0.0000435","0.0000244","0.0000543","0.000019",5,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.07673015969,0.06687097716,0.04072271045,0.05229653342,0.093233573925,0.116381219865,"P1"
"D","may","weekend",14,80,"0.0000379","0.0000337","0.0000458","0.0000254","0.0000551","0.0000181",5,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.081231090845,0.072229228535,0.038793739955,0.05443983397,0.09816316519,0.118095860305,"P1"
"D","may","weekend",15,80,"0.0000423","0.0000351","0.0000476","0.0000263","0.0000693","0.0000222",5,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.090661613265,0.075229849305,0.04758127221,0.056368804465,0.10202110618,0.148530728115,"P1"
"D","may","weekend",16,80,"0.0000468","0.0000378","0.0000489","0.0000275","0.0000749","0.0000233",5,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.10030646574,0.08101676079,0.049938902815,0.058940765125,0.104807396895,0.160533211195,"P1"
"D","may","weekend",17,80,"0.0000501","0.0000396","0.0000569","0.0000312","0.000095","0.0000245",5,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.107379357555,0.08487470178,0.052510863475,0.06687097716,0.121953801295,0.20361355225,"P1"
"D","may","weekend",18,80,"0.000057","0.0000475","0.0000642","0.0000357","0.000119076","0.0000268",5,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.12216813135,0.101806776125,0.05744045474,0.076515829635,0.13759989531,0.2552156562918,"P1"
"D","may","weekend",19,80,"0.0000629","0.0000519","0.0000727","0.0000401","0.000104611","0.0000302",5,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.134813604595,0.111237298545,0.06472767661,0.085946352055,0.155817949985,0.22421281383605,"P1"
"D","may","weekend",20,80,"0.0000618","0.0000526","0.0000681","0.000038","0.0000894","0.0000287",5,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.13245597399,0.11273760893,0.061512725785,0.0814454209,0.145958767455,0.19161106917,"P1"
"D","may","weekend",21,80,"0.0000669","0.0000579","0.0000867","0.0000419","0.000105328","0.000028",5,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.143386806795,0.124097101845,0.0600124154,0.089804293045,0.185824157685,0.2257495603304,"P1"
"D","may","weekend",22,80,"0.0000699","0.0000556","0.0000869","0.0000433","0.000105801","0.0000333",5,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.149816708445,0.11916751058,0.071371908315,0.092804913815,0.186252817795,0.22676334149055,"P1"
"D","may","weekend",23,80,"0.0000691","0.0000565","0.0000785","0.0000401","0.000106515","0.0000273",5,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.148102068005,0.121096481075,0.058512105015,0.085946352055,0.168249093175,0.22829365808325,"P1"
"D","may","weekend",24,80,"0.0000683","0.0000553","0.0000782","0.0000418","0.000116613","0.0000365",5,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.146387427565,0.118524520415,0.078230470075,0.08958996299,0.16760610301,0.24993670703715,"P1"
"D","may","weekend",25,80,"0.0000713","0.0000597","0.0000807","0.0000451","0.000144031","0.0000344",5,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.152817329215,0.127955042835,0.07372953892,0.096662854805,0.172964354385,0.30870172151705,"P1"
"D","may","weekend",26,80,"0.0000696","0.0000642","0.0000754","0.0000446","0.0000993","0.0000384",5,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.14917371828,0.13759989531,0.08230274112,0.09559120453,0.16160486147,0.212829744615,"P1"
"D","may","weekend",27,80,"0.0000665","0.000058","0.0000769","0.0000479","0.000114942","0.0000334",5,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.142529486575,0.1243114319,0.07158623837,0.102664096345,0.164819812295,0.2463552518181,"P1"
"D","may","weekend",28,80,"0.0000641","0.0000552","0.0000808","0.000041","0.000093","0.0000368",5,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.137385565255,0.11831019036,0.07887346024,0.08787532255,0.17317868444,0.19932695115,"P1"
"D","may","weekend",29,80,"0.0000633","0.0000534","0.0000715","0.0000395","0.00011892","0.000031",5,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.135670924815,0.11445224937,0.06644231705,0.084660371725,0.153245989325,0.254881301406,"P1"
"D","may","weekend",30,80,"0.0000606","0.0000532","0.0000756","0.0000401","0.000096","0.0000345",5,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.12988401333,0.11402358926,0.073943868975,0.085946352055,0.16203352158,0.2057568528,"P1"
"D","may","weekend",31,80,"0.0000596","0.0000534","0.0000708","0.0000412","0.0000871","0.000033",5,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.12774071278,0.11445224937,0.07072891815,0.08830398266,0.15174567894,0.186681477905,"P1"
"D","may","weekend",32,80,"0.0000649","0.0000543","0.0000836","0.0000443","0.000110996","0.0000306",5,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.139100205695,0.116381219865,0.06558499683,0.094948214365,0.17917992598,0.2378977878478,"P1"
"D","may","weekend",33,80,"0.0000685","0.0000559","0.0000779","0.0000451","0.000113585","0.0000358",5,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.146816087675,0.119810500745,0.07673015969,0.096662854805,0.166963112845,0.24344679297175,"P1"
"D","may","weekend",34,80,"0.0000699","0.00006","0.0000852","0.0000454","0.0000993","0.0000407",5,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.149816708445,0.128598033,0.087232332385,0.09730584497,0.18260920686,0.212829744615,"P1"
"D","may","weekend",35,80,"0.00007","0.0000624","0.0000781","0.0000498","0.000107675","0.0000381",5,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.1500310385,0.13374195432,0.081659750955,0.10673636739,0.167391772955,0.23077988672125,"P1"
"D","may","weekend",36,80,"0.0000733","0.0000604","0.0000788","0.0000492","0.000116136","0.0000383",5,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.157103930315,0.12945535322,0.082088411065,0.10545038706,0.16889208334,0.2489143526748,"P1"
"D","may","weekend",37,80,"0.0000798","0.0000705","0.0000936","0.0000477","0.000141841","0.0000382",5,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.17103538389,0.151102688775,0.08187408101,0.102235436235,0.20061293148,0.30400789331255,"P1"
"D","may","weekend",38,80,"0.0000721","0.0000654","0.0000869","0.000047","0.000114913","0.0000423",5,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.154531969655,0.14017185597,0.090661613265,0.10073512585,0.186252817795,0.24629309610215,"P1"
"D","may","weekend",39,80,"0.0000751","0.0000707","0.0000907","0.0000519","0.000109832","0.0000402",5,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.160961871305,0.151531348885,0.08616068211,0.111237298545,0.194397359885,0.2354029860076,"P1"
"D","may","weekend",40,80,"0.0000688","0.0000614","0.0000775","0.0000468","0.000109024","0.00004",5,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.14745907784,0.13159865377,0.085732022,0.10030646574,0.166105792625,0.2336711991632,"P1"
"D","may","weekend",41,80,"0.0000673","0.0000619","0.0000844","0.0000503","0.0000963","0.0000416",5,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.144244127015,0.132670304045,0.08916130288,0.107808017665,0.18089456642,0.206399842965,"P1"
"D","may","weekend",42,80,"0.0000655","0.0000596","0.0000768","0.0000472","0.0000846","0.000043",5,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.140386186025,0.12774071278,0.09216192365,0.10116378596,0.16460548224,0.18132322653,"P1"
"D","may","weekend",43,80,"0.0000637","0.0000576","0.0000745","0.0000453","0.0000916","0.0000332",5,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.136528245035,0.12345411168,0.07115757826,0.097091514915,0.159675890975,0.19632633038,"P1"
"D","may","weekend",44,80,"0.0000629","0.0000549","0.0000728","0.000043","0.000102239","0.000035",5,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.134813604595,0.117667200195,0.07501551925,0.09216192365,0.15603228004,0.21912890493145,"P1"
"D","may","weekend",45,80,"0.000059","0.0000553","0.0000666","0.0000411","0.000088","0.0000348",5,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.12645473245,0.118524520415,0.07458685914,0.088089652605,0.14274381663,0.1886104484,"P1"
"D","may","weekend",46,80,"0.0000541","0.000054","0.0000635","0.0000402","0.0000741","0.000033",5,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.115952559755,0.1157382297,0.07072891815,0.08616068211,0.136099584925,0.158818570755,"P1"
"D","may","weekend",47,80,"0.0000492","0.0000494","0.0000591","0.0000367","0.0000721","0.0000279",5,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.10545038706,0.10587904717,0.059798085345,0.078659130185,0.126669062505,0.154531969655,"P1"
"D","may","weekend",48,80,"0.0000487","0.0000438","0.0000582","0.0000333","0.0000736","0.0000232",5,8.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.104378736785,0.09387656409,0.04972457276,0.071371908315,0.12474009201,0.15774692048,"P1"
"D","nov","weekday",1,80,"0.0000419","0.0000385","0.0000564","0.0000273","0.0000689","0.000017",11,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.089804293045,0.082517071175,0.03643610935,0.058512105015,0.12088215102,0.147673407895,"P1"
"D","nov","weekday",2,80,"0.0000393","0.0000378","0.0000485","0.0000263","0.0000673","0.000016",11,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.084231711615,0.08101676079,0.0342928088,0.056368804465,0.103950076675,0.144244127015,"P1"
"D","nov","weekday",3,80,"0.0000371","0.0000338","0.0000446","0.0000272","0.0000588","0.0000175",11,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.079516450405,0.07244355859,0.037507759625,0.05829777496,0.09559120453,0.12602607234,"P1"
"D","nov","weekday",4,80,"0.0000343","0.0000283","0.000044","0.0000247","0.0000528","0.0000154",11,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.073515208865,0.060655405565,0.03300682847,0.052939523585,0.0943052242,0.11316626904,"P1"
"D","nov","weekday",5,80,"0.0000323","0.0000275","0.0000429","0.0000212","0.0000473","0.000016",11,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.069228607765,0.058940765125,0.0342928088,0.04543797166,0.091947593595,0.101378116015,"P1"
"D","nov","weekday",6,80,"0.0000323","0.0000283","0.0000416","0.0000249","0.0000487","0.000014",11,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.069228607765,0.060655405565,0.0300062077,0.053368183695,0.08916130288,0.104378736785,"P1"
"D","nov","weekday",7,80,"0.0000311","0.0000266","0.0000419","0.0000215","0.0000473","0.0000159",11,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.066656647105,0.05701179463,0.034078478745,0.046080961825,0.089804293045,0.101378116015,"P1"
"D","nov","weekday",8,80,"0.0000306","0.0000269","0.0000409","0.0000197","0.000051","0.0000159",11,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.06558499683,0.057654784795,0.034078478745,0.042223020835,0.087660992495,0.10930832805,"P1"
"D","nov","weekday",9,80,"0.0000306","0.0000272","0.0000394","0.0000233","0.0000456","0.0000162",11,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.06558499683,0.05829777496,0.03472146891,0.049938902815,0.08444604167,0.09773450508,"P1"
"D","nov","weekday",10,80,"0.0000312","0.0000279","0.0000371","0.0000218","0.0000441","0.0000177",11,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.06687097716,0.059798085345,0.037936419735,0.04672395199,0.079516450405,0.094519554255,"P1"
"D","nov","weekday",11,80,"0.0000319","0.0000275","0.0000397","0.0000233","0.0000456","0.0000164",11,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.068371287545,0.058940765125,0.03515012902,0.049938902815,0.085089031835,0.09773450508,"P1"
"D","nov","weekday",12,80,"0.000035","0.0000318","0.0000404","0.0000255","0.0000502","0.0000207",11,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.07501551925,0.06815695749,0.044366321385,0.054654164025,0.08658934222,0.10759368761,"P1"
"D","nov","weekday",13,80,"0.0000415","0.0000358","0.0000443","0.0000269","0.0000699","0.0000215",11,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.088946972825,0.07673015969,0.046080961825,0.057654784795,0.094948214365,0.149816708445,"P1"
"D","nov","weekday",14,80,"0.0000482","0.0000395","0.0000519","0.0000296","0.0000772","0.0000245",11,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.10330708651,0.084660371725,0.052510863475,0.06344169628,0.111237298545,0.16546280246,"P1"
"D","nov","weekday",15,80,"0.0000511","0.0000426","0.0000616","0.0000313","0.0000872","0.000024",11,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.109522658105,0.09130460343,0.0514392132,0.067085307215,0.13202731388,0.18689580796,"P1"
"D","nov","weekday",16,80,"0.0000519","0.0000461","0.0000663","0.0000341","0.0000792","0.0000228",11,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.111237298545,0.098806155355,0.04886725254,0.073086548755,0.142100826465,0.16974940356,"P1"
"D","nov","weekday",17,80,"0.0000565","0.0000469","0.0000687","0.0000347","0.0000858","0.0000278",11,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.121096481075,0.100520795795,0.05958375529,0.074372529085,0.147244747785,0.18389518719,"P1"
"D","nov","weekday",18,80,"0.0000581","0.000049","0.0000666","0.0000395","0.0000915","0.0000335",11,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.124525761955,0.10502172695,0.071800568425,0.084660371725,0.14274381663,0.196112000325,"P1"
"D","nov","weekday",19,80,"0.0000572","0.0000551","0.0000642","0.0000383","0.0000858","0.0000327",11,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.12259679146,0.118095860305,0.070085927985,0.082088411065,0.13759989531,0.18389518719,"P1"
"D","nov","weekday",20,80,"0.0000557","0.0000484","0.0000639","0.0000408","0.0000869","0.000032",11,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.119381840635,0.10373574662,0.0685856176,0.08744666244,0.136956905145,0.186252817795,"P1"
"D","nov","weekday",21,80,"0.0000603","0.0000545","0.0000672","0.0000425","0.0000959","0.0000354",11,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.129241023165,0.116809879975,0.07587283947,0.091090273375,0.14402979696,0.205542522745,"P1"
"D","nov","weekday",22,80,"0.0000615","0.0000559","0.0000724","0.0000431","0.0000911","0.0000368",11,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.131812983825,0.119810500745,0.07887346024,0.092376253705,0.15517495982,0.195254680105,"P1"
"D","nov","weekday",23,80,"0.000062","0.0000555","0.0000651","0.0000435","0.00010032","0.0000376",11,21.7,2143.30055,1678.2426,879.2986,1185.2101,2549.7553,3606.2058,0.1328846341,0.118953180525,0.08058810068,0.093233573925,0.139528865805,0.215015911176,"P1"
